COUNTRY,INDICATOR,LABOUR ASPECT,NATIONALITY,UNIT,GENDER,FREQUENCY,DATA SOURCES,DATA STATUS,TIME_PERIOD,OBS_VALUE,OBS_COMMENTS,DATA CONFIDENTIALITY
Bahrain,Labour Force Participation Rate,Total,Total,Percentage (%),Male,Quaterly,,,2020-Q1,87.3,,
Bahrain,Labour Force Participation Rate,Total,Total,Percentage (%),Total,Quaterly,,,2019-Q1,72.1,,
Bahrain,Labour Force Participation Rate,Total,Total,Percentage (%),Total,Quaterly,,,2019-Q2,72.1,,
Bahrain,Labour Force Participation Rate,Total,Total,Percentage (%),Total,Quaterly,,,2019-Q3,72.1,,
Bahrain,Labour Force Participation Rate,Total,Total,Percentage (%),Total,Quaterly,,,2019-Q4,72.1,,
Bahrain,Labour Force Participation Rate,Total,Total,Percentage (%),Total,Quaterly,,,2020-Q1,72.1,,
Bahrain,Unemployment Rate,Total,Citzens,Percentage (%),Female,Quaterly,,,2019-Q1,7.199999999999999,,
Bahrain,Unemployment Rate,Total,Citzens,Percentage (%),Female,Quaterly,,,2019-Q2,10.6,,
Bahrain,Unemployment Rate,Total,Citzens,Percentage (%),Female,Quaterly,,,2019-Q3,10.5,,
Bahrain,Unemployment Rate,Total,Citzens,Percentage (%),Female,Quaterly,,,2019-Q4,11.5,,
Bahrain,Unemployment Rate,Total,Citzens,Percentage (%),Female,Quaterly,,,2020-Q1,12.4,,
Bahrain,Unemployment Rate,Total,Citzens,Percentage (%),Female,Quaterly,,,2020-Q2,10.7,,
Bahrain,Unemployment Rate,Total,Citzens,Percentage (%),Female,Quaterly,,,2020-Q3,10.4,,
Bahrain,Unemployment Rate,Total,Citzens,Percentage (%),Female,Quaterly,,,2020-Q4,11.7,,
Bahrain,Unemployment Rate,Total,Citzens,Percentage (%),Female,Quaterly,,,2021-Q1,12.1,,
Bahrain,Unemployment Rate,Total,Citzens,Percentage (%),Female,Quaterly,,,2021-Q2,12.3,,
Bahrain,Unemployment Rate,Total,Citzens,Percentage (%),Female,Quaterly,,,2021-Q3,12.1,,
Bahrain,Unemployment Rate,Total,Citzens,Percentage (%),Female,Quaterly,,,2021-Q4,10.9,,
Bahrain,Unemployment Rate,Total,Citzens,Percentage (%),Female,Quaterly,,,2022-Q1,10.9,,
Bahrain,Unemployment Rate,Total,Citzens,Percentage (%),Female,Quaterly,,,2022-Q2,10.9,,
Bahrain,Unemployment Rate,Total,Citzens,Percentage (%),Female,Quaterly,,,2022-Q3,10.9,,
Bahrain,Unemployment Rate,Total,Citzens,Percentage (%),Female,Quaterly,,,2022-Q4,10.9,,
Bahrain,Unemployment Rate,Total,Citzens,Percentage (%),Male,Quaterly,,,2019-Q1,2.4,,
Bahrain,Unemployment Rate,Total,Citzens,Percentage (%),Male,Quaterly,,,2019-Q2,1.7999999999999998,,
Bahrain,Unemployment Rate,Total,Citzens,Percentage (%),Male,Quaterly,,,2019-Q3,1.7999999999999998,,
Bahrain,Unemployment Rate,Total,Citzens,Percentage (%),Male,Quaterly,,,2019-Q4,1.7999999999999998,,
Bahrain,Unemployment Rate,Total,Citzens,Percentage (%),Male,Quaterly,,,2020-Q1,2.2,,
Bahrain,Unemployment Rate,Total,Citzens,Percentage (%),Male,Quaterly,,,2020-Q2,3,,
Bahrain,Unemployment Rate,Total,Citzens,Percentage (%),Male,Quaterly,,,2020-Q3,3.6,,
Bahrain,Unemployment Rate,Total,Citzens,Percentage (%),Male,Quaterly,,,2020-Q4,3.8,,
Bahrain,Unemployment Rate,Total,Citzens,Percentage (%),Male,Quaterly,,,2021-Q1,3.9,,
Bahrain,Unemployment Rate,Total,Citzens,Percentage (%),Male,Quaterly,,,2021-Q2,3.6,,
Bahrain,Unemployment Rate,Total,Citzens,Percentage (%),Male,Quaterly,,,2021-Q3,3.6,,
Bahrain,Unemployment Rate,Total,Citzens,Percentage (%),Male,Quaterly,,,2021-Q4,2.4,,
Bahrain,Unemployment Rate,Total,Citzens,Percentage (%),Male,Quaterly,,,2022-Q1,2.4,,
Bahrain,Unemployment Rate,Total,Citzens,Percentage (%),Male,Quaterly,,,2022-Q2,2.4,,
Bahrain,Unemployment Rate,Total,Citzens,Percentage (%),Male,Quaterly,,,2022-Q3,2.4,,
Bahrain,Unemployment Rate,Total,Citzens,Percentage (%),Male,Quaterly,,,2022-Q4,2.4,,
Bahrain,Unemployment Rate,Total,Citzens,Percentage (%),Total,Quaterly,,,2019-Q1,4,,
Bahrain,Unemployment Rate,Total,Citzens,Percentage (%),Total,Quaterly,,,2019-Q2,4.7,,
Bahrain,Unemployment Rate,Total,Citzens,Percentage (%),Total,Quaterly,,,2019-Q3,4.6,,
Bahrain,Unemployment Rate,Total,Citzens,Percentage (%),Total,Quaterly,,,2019-Q4,5.1,,
Bahrain,Unemployment Rate,Total,Citzens,Percentage (%),Total,Quaterly,,,2020-Q1,5.6000000000000005,,
Bahrain,Unemployment Rate,Total,Citzens,Percentage (%),Total,Quaterly,,,2020-Q2,6.2,,
Bahrain,Unemployment Rate,Total,Citzens,Percentage (%),Total,Quaterly,,,2020-Q3,6.4,,
Bahrain,Unemployment Rate,Total,Citzens,Percentage (%),Total,Quaterly,,,2020-Q4,7.1,,
Bahrain,Unemployment Rate,Total,Citzens,Percentage (%),Total,Quaterly,,,2021-Q1,7.3,,
Bahrain,Unemployment Rate,Total,Citzens,Percentage (%),Total,Quaterly,,,2021-Q2,7.2,,
Bahrain,Unemployment Rate,Total,Citzens,Percentage (%),Total,Quaterly,,,2021-Q3,7.1,,
Bahrain,Unemployment Rate,Total,Citzens,Percentage (%),Total,Quaterly,,,2021-Q4,5.9,,
Bahrain,Unemployment Rate,Total,Citzens,Percentage (%),Total,Quaterly,,,2022-Q1,5.9,,
Bahrain,Unemployment Rate,Total,Citzens,Percentage (%),Total,Quaterly,,,2022-Q2,5.9,,
Bahrain,Unemployment Rate,Total,Citzens,Percentage (%),Total,Quaterly,,,2022-Q3,5.9,,
Bahrain,Unemployment Rate,Total,Citzens,Percentage (%),Total,Quaterly,,,2022-Q4,5.9,,
Oman,Unemployment Rate,Total,Citzens,Percentage (%),Female,Quaterly,,,2019-Q1,7.1,,
Oman,Unemployment Rate,Total,Citzens,Percentage (%),Female,Quaterly,,,2019-Q2,8.5,,
Oman,Unemployment Rate,Total,Citzens,Percentage (%),Female,Quaterly,,,2019-Q3,7.9,,
Oman,Unemployment Rate,Total,Citzens,Percentage (%),Female,Quaterly,,,2019-Q4,9.9,,
Oman,Unemployment Rate,Total,Citzens,Percentage (%),Female,Quaterly,,,2020-Q1,9.432021303760989,,
Oman,Unemployment Rate,Total,Citzens,Percentage (%),Female,Quaterly,,,2020-Q2,10.78140018438965,,
Oman,Unemployment Rate,Total,Citzens,Percentage (%),Female,Quaterly,,,2020-Q3,10.305067112724899,,
Oman,Unemployment Rate,Total,Citzens,Percentage (%),Female,Quaterly,,,2020-Q4,9.7,,
Oman,Unemployment Rate,Total,Citzens,Percentage (%),Female,Quaterly,,,2021-Q1,9.1,,
Oman,Unemployment Rate,Total,Citzens,Percentage (%),Female,Quaterly,,,2021-Q2,12,,
Oman,Unemployment Rate,Total,Citzens,Percentage (%),Female,Quaterly,,,2021-Q3,7.7,,
Oman,Unemployment Rate,Total,Citzens,Percentage (%),Female,Quaterly,,,2021-Q4,5.6,,
Oman,Unemployment Rate,Total,Citzens,Percentage (%),Female,Quaterly,,,2022-Q1,7.5,,
Oman,Unemployment Rate,Total,Citzens,Percentage (%),Female,Quaterly,,,2022-Q2,6.1,,
Oman,Unemployment Rate,Total,Citzens,Percentage (%),Female,Quaterly,,,2022-Q3,5.2,,
Oman,Unemployment Rate,Total,Citzens,Percentage (%),Female,Quaterly,,,2022-Q4,10.6,,
Oman,Unemployment Rate,Total,Citzens,Percentage (%),Female,Quaterly,,,2023-Q1,13.7,,
Oman,Unemployment Rate,Total,Citzens,Percentage (%),Female,Quaterly,,,2023-Q2,12.4,,
Oman,Unemployment Rate,Total,Citzens,Percentage (%),Female,Quaterly,,,2023-Q3,11.1,,
Oman,Unemployment Rate,Total,Citzens,Percentage (%),Female,Quaterly,,,2023-Q4,9.3,,
Oman,Unemployment Rate,Total,Citzens,Percentage (%),Male,Quaterly,,,2019-Q1,0.8,,
Oman,Unemployment Rate,Total,Citzens,Percentage (%),Male,Quaterly,,,2019-Q2,1.1,,
Oman,Unemployment Rate,Total,Citzens,Percentage (%),Male,Quaterly,,,2019-Q3,1.1,,
Oman,Unemployment Rate,Total,Citzens,Percentage (%),Male,Quaterly,,,2019-Q4,1.3,,
Oman,Unemployment Rate,Total,Citzens,Percentage (%),Male,Quaterly,,,2020-Q1,1.0609576406484074,,
Oman,Unemployment Rate,Total,Citzens,Percentage (%),Male,Quaterly,,,2020-Q2,1.12287948670796,,
Oman,Unemployment Rate,Total,Citzens,Percentage (%),Male,Quaterly,,,2020-Q3,1.215168142169472,,
Oman,Unemployment Rate,Total,Citzens,Percentage (%),Male,Quaterly,,,2020-Q4,1.4,,
Oman,Unemployment Rate,Total,Citzens,Percentage (%),Male,Quaterly,,,2021-Q1,1.4,,
Oman,Unemployment Rate,Total,Citzens,Percentage (%),Male,Quaterly,,,2021-Q2,2,,
Oman,Unemployment Rate,Total,Citzens,Percentage (%),Male,Quaterly,,,2021-Q3,1.2,,
Oman,Unemployment Rate,Total,Citzens,Percentage (%),Male,Quaterly,,,2021-Q4,1.1,,
Oman,Unemployment Rate,Total,Citzens,Percentage (%),Male,Quaterly,,,2022-Q1,1.1,,
Oman,Unemployment Rate,Total,Citzens,Percentage (%),Male,Quaterly,,,2022-Q2,0.9,,
Oman,Unemployment Rate,Total,Citzens,Percentage (%),Male,Quaterly,,,2022-Q3,0.9,,
Oman,Unemployment Rate,Total,Citzens,Percentage (%),Male,Quaterly,,,2022-Q4,1.6,,
Oman,Unemployment Rate,Total,Citzens,Percentage (%),Male,Quaterly,,,2023-Q1,1.7,,
Oman,Unemployment Rate,Total,Citzens,Percentage (%),Male,Quaterly,,,2023-Q2,1.6,,
Oman,Unemployment Rate,Total,Citzens,Percentage (%),Male,Quaterly,,,2023-Q3,1.6,,
Oman,Unemployment Rate,Total,Citzens,Percentage (%),Male,Quaterly,,,2023-Q4,1.7,,
Oman,Unemployment Rate,Total,Citzens,Percentage (%),Total,Quaterly,,,2019-Q1,1.8,,
Oman,Unemployment Rate,Total,Citzens,Percentage (%),Total,Quaterly,,,2019-Q2,2.3,,
Oman,Unemployment Rate,Total,Citzens,Percentage (%),Total,Quaterly,,,2019-Q3,2.3,,
Oman,Unemployment Rate,Total,Citzens,Percentage (%),Total,Quaterly,,,2019-Q4,2.8,,
Oman,Unemployment Rate,Total,Citzens,Percentage (%),Total,Quaterly,,,2020-Q1,2.5184433058093396,,
Oman,Unemployment Rate,Total,Citzens,Percentage (%),Total,Quaterly,,,2020-Q2,2.8434907269974588,,
Oman,Unemployment Rate,Total,Citzens,Percentage (%),Total,Quaterly,,,2020-Q3,2.8794453716780075,,
Oman,Unemployment Rate,Total,Citzens,Percentage (%),Total,Quaterly,,,2020-Q4,2.9,,
Oman,Unemployment Rate,Total,Citzens,Percentage (%),Total,Quaterly,,,2021-Q1,2.8,,
Oman,Unemployment Rate,Total,Citzens,Percentage (%),Total,Quaterly,,,2021-Q2,3.9,,
Oman,Unemployment Rate,Total,Citzens,Percentage (%),Total,Quaterly,,,2021-Q3,2.4,,
Oman,Unemployment Rate,Total,Citzens,Percentage (%),Total,Quaterly,,,2021-Q4,1.9,,
Oman,Unemployment Rate,Total,Citzens,Percentage (%),Total,Quaterly,,,2022-Q1,2.3,,
Oman,Unemployment Rate,Total,Citzens,Percentage (%),Total,Quaterly,,,2022-Q2,1.8,,
Oman,Unemployment Rate,Total,Citzens,Percentage (%),Total,Quaterly,,,2022-Q3,1.7,,
Oman,Unemployment Rate,Total,Citzens,Percentage (%),Total,Quaterly,,,2022-Q4,3.3,,
Oman,Unemployment Rate,Total,Citzens,Percentage (%),Total,Quaterly,,,2023-Q1,4.1,,
Oman,Unemployment Rate,Total,Citzens,Percentage (%),Total,Quaterly,,,2023-Q2,3.7,,
Oman,Unemployment Rate,Total,Citzens,Percentage (%),Total,Quaterly,,,2023-Q3,3.5,,
Oman,Unemployment Rate,Total,Citzens,Percentage (%),Total,Quaterly,,,2023-Q4,3.2,,
Qatar,Unemployed,Total,Citzens,Number (#),Female,Quaterly,,,2016-Q1,560,,
Qatar,Unemployed,Total,Citzens,Number (#),Female,Quaterly,,,2016-Q2,504,,
Qatar,Unemployed,Total,Citzens,Number (#),Female,Quaterly,,,2016-Q3,509,,
Qatar,Unemployed,Total,Citzens,Number (#),Female,Quaterly,,,2016-Q4,456,,
Qatar,Unemployed,Total,Citzens,Number (#),Female,Quaterly,,,2017-Q1,270,,
Qatar,Unemployed,Total,Citzens,Number (#),Female,Quaterly,,,2017-Q2,285,,
Qatar,Unemployed,Total,Citzens,Number (#),Female,Quaterly,,,2017-Q3,280,,
Qatar,Unemployed,Total,Citzens,Number (#),Female,Quaterly,,,2017-Q4,171,,
Qatar,Unemployed,Total,Citzens,Number (#),Female,Quaterly,,,2018-Q1,165,,
Qatar,Unemployed,Total,Citzens,Number (#),Female,Quaterly,,,2018-Q2,114,,
Qatar,Unemployed,Total,Citzens,Number (#),Female,Quaterly,,,2018-Q3,112,,
Qatar,Unemployed,Total,Citzens,Number (#),Female,Quaterly,,,2018-Q4,114,,
Qatar,Unemployed,Total,Citzens,Number (#),Female,Quaterly,,,2019-Q1,110,,
Qatar,Unemployed,Total,Citzens,Number (#),Female,Quaterly,,,2019-Q2,114,,
Qatar,Unemployed,Total,Citzens,Number (#),Female,Quaterly,,,2019-Q3,114,,
Qatar,Unemployed,Total,Citzens,Number (#),Female,Quaterly,,,2019-Q4,425,,
Qatar,Unemployed,Total,Citzens,Number (#),Female,Quaterly,,,2020-Q1,372,,
Qatar,Unemployed,Total,Citzens,Number (#),Female,Quaterly,,,2020-Q2,378,,
Qatar,Unemployed,Total,Citzens,Number (#),Female,Quaterly,,,2020-Q3,384,,
Qatar,Unemployed,Total,Citzens,Number (#),Female,Quaterly,,,2020-Q4,320,,
Qatar,Unemployed,Total,Citzens,Number (#),Female,Quaterly,,,2021-Q1,378,,
Qatar,Unemployed,Total,Citzens,Number (#),Female,Quaterly,,,2021-Q2,399,,
Qatar,Unemployed,Total,Citzens,Number (#),Female,Quaterly,,,2021-Q3,420,,
Qatar,Unemployed,Total,Citzens,Number (#),Female,Quaterly,,,2021-Q4,420,,
Qatar,Unemployed,Total,Citzens,Number (#),Female,Quaterly,,,2022-Q1,433,,
Qatar,Unemployed,Total,Citzens,Number (#),Female,Quaterly,,,2022-Q2,417,,
Qatar,Unemployed,Total,Citzens,Number (#),Female,Quaterly,,,2022-Q3,413,,
Qatar,Unemployed,Total,Citzens,Number (#),Female,Quaterly,,,2022-Q4,434,,
Qatar,Unemployed,Total,Citzens,Number (#),Female,Quaterly,,,2023-Q1,428,,
Qatar,Unemployed,Total,Citzens,Number (#),Female,Quaterly,,,2023-Q2,427,,
Qatar,Unemployed,Total,Citzens,Number (#),Female,Quaterly,,,2023-Q3,430,,
Qatar,Unemployed,Total,Citzens,Number (#),Female,Quaterly,,,2023-Q4,441,,
Qatar,Unemployed,Total,Citzens,Number (#),Female,Quaterly,,,2024-Q1,443,,
Qatar,Unemployed,Total,Citzens,Number (#),Male,Quaterly,,,2016-Q1,280,,
Qatar,Unemployed,Total,Citzens,Number (#),Male,Quaterly,,,2016-Q2,224,,
Qatar,Unemployed,Total,Citzens,Number (#),Male,Quaterly,,,2016-Q3,229,,
Qatar,Unemployed,Total,Citzens,Number (#),Male,Quaterly,,,2016-Q4,171,,
Qatar,Unemployed,Total,Citzens,Number (#),Male,Quaterly,,,2017-Q1,162,,
Qatar,Unemployed,Total,Citzens,Number (#),Male,Quaterly,,,2017-Q2,171,,
Qatar,Unemployed,Total,Citzens,Number (#),Male,Quaterly,,,2017-Q3,168,,
Qatar,Unemployed,Total,Citzens,Number (#),Male,Quaterly,,,2017-Q4,114,,
Qatar,Unemployed,Total,Citzens,Number (#),Male,Quaterly,,,2018-Q1,110,,
Qatar,Unemployed,Total,Citzens,Number (#),Male,Quaterly,,,2018-Q2,114,,
Qatar,Unemployed,Total,Citzens,Number (#),Male,Quaterly,,,2018-Q3,112,,
Qatar,Unemployed,Total,Citzens,Number (#),Male,Quaterly,,,2018-Q4,114,,
Qatar,Unemployed,Total,Citzens,Number (#),Male,Quaterly,,,2019-Q1,110,,
Qatar,Unemployed,Total,Citzens,Number (#),Male,Quaterly,,,2019-Q2,114,,
Qatar,Unemployed,Total,Citzens,Number (#),Male,Quaterly,,,2019-Q3,114,,
Qatar,Unemployed,Total,Citzens,Number (#),Male,Quaterly,,,2019-Q4,170,,
Qatar,Unemployed,Total,Citzens,Number (#),Male,Quaterly,,,2020-Q1,124,,
Qatar,Unemployed,Total,Citzens,Number (#),Male,Quaterly,,,2020-Q2,126,,
Qatar,Unemployed,Total,Citzens,Number (#),Male,Quaterly,,,2020-Q3,192,,
Qatar,Unemployed,Total,Citzens,Number (#),Male,Quaterly,,,2020-Q4,192,,
Qatar,Unemployed,Total,Citzens,Number (#),Male,Quaterly,,,2021-Q1,189,,
Qatar,Unemployed,Total,Citzens,Number (#),Male,Quaterly,,,2021-Q2,198,,
Qatar,Unemployed,Total,Citzens,Number (#),Male,Quaterly,,,2021-Q3,213,,
Qatar,Unemployed,Total,Citzens,Number (#),Male,Quaterly,,,2021-Q4,210,,
Qatar,Unemployed,Total,Citzens,Number (#),Male,Quaterly,,,2022-Q1,185,,
Qatar,Unemployed,Total,Citzens,Number (#),Male,Quaterly,,,2022-Q2,177,,
Qatar,Unemployed,Total,Citzens,Number (#),Male,Quaterly,,,2022-Q3,181,,
Qatar,Unemployed,Total,Citzens,Number (#),Male,Quaterly,,,2022-Q4,190,,
Qatar,Unemployed,Total,Citzens,Number (#),Male,Quaterly,,,2023-Q1,183,,
Qatar,Unemployed,Total,Citzens,Number (#),Male,Quaterly,,,2023-Q2,183,,
Qatar,Unemployed,Total,Citzens,Number (#),Male,Quaterly,,,2023-Q3,186,,
Qatar,Unemployed,Total,Citzens,Number (#),Male,Quaterly,,,2023-Q4,189,,
Qatar,Unemployed,Total,Citzens,Number (#),Male,Quaterly,,,2024-Q1,191,,
Qatar,Unemployed,Total,Citzens,Number (#),Total,Quaterly,,,2016-Q1,840,,
Qatar,Unemployed,Total,Citzens,Number (#),Total,Quaterly,,,2016-Q2,728,,
Qatar,Unemployed,Total,Citzens,Number (#),Total,Quaterly,,,2016-Q3,738,,
Qatar,Unemployed,Total,Citzens,Number (#),Total,Quaterly,,,2016-Q4,627,,
Qatar,Unemployed,Total,Citzens,Number (#),Total,Quaterly,,,2017-Q1,432,,
Qatar,Unemployed,Total,Citzens,Number (#),Total,Quaterly,,,2017-Q2,456,,
Qatar,Unemployed,Total,Citzens,Number (#),Total,Quaterly,,,2017-Q3,448,,
Qatar,Unemployed,Total,Citzens,Number (#),Total,Quaterly,,,2017-Q4,285,,
Qatar,Unemployed,Total,Citzens,Number (#),Total,Quaterly,,,2018-Q1,275,,
Qatar,Unemployed,Total,Citzens,Number (#),Total,Quaterly,,,2018-Q2,228,,
Qatar,Unemployed,Total,Citzens,Number (#),Total,Quaterly,,,2018-Q3,224,,
Qatar,Unemployed,Total,Citzens,Number (#),Total,Quaterly,,,2018-Q4,228,,
Qatar,Unemployed,Total,Citzens,Number (#),Total,Quaterly,,,2019-Q1,220,,
Qatar,Unemployed,Total,Citzens,Number (#),Total,Quaterly,,,2019-Q2,228,,
Qatar,Unemployed,Total,Citzens,Number (#),Total,Quaterly,,,2019-Q3,228,,
Qatar,Unemployed,Total,Citzens,Number (#),Total,Quaterly,,,2019-Q4,595,,
Qatar,Unemployed,Total,Citzens,Number (#),Total,Quaterly,,,2020-Q1,496,,
Qatar,Unemployed,Total,Citzens,Number (#),Total,Quaterly,,,2020-Q2,504,,
Qatar,Unemployed,Total,Citzens,Number (#),Total,Quaterly,,,2020-Q3,576,,
Qatar,Unemployed,Total,Citzens,Number (#),Total,Quaterly,,,2020-Q4,512,,
Qatar,Unemployed,Total,Citzens,Number (#),Total,Quaterly,,,2021-Q1,567,,
Qatar,Unemployed,Total,Citzens,Number (#),Total,Quaterly,,,2021-Q2,597,,
Qatar,Unemployed,Total,Citzens,Number (#),Total,Quaterly,,,2021-Q3,633,,
Qatar,Unemployed,Total,Citzens,Number (#),Total,Quaterly,,,2021-Q4,630,,
Qatar,Unemployed,Total,Citzens,Number (#),Total,Quaterly,,,2022-Q1,618,,
Qatar,Unemployed,Total,Citzens,Number (#),Total,Quaterly,,,2022-Q2,594,,
Qatar,Unemployed,Total,Citzens,Number (#),Total,Quaterly,,,2022-Q3,594,,
Qatar,Unemployed,Total,Citzens,Number (#),Total,Quaterly,,,2022-Q4,624,,
Qatar,Unemployed,Total,Citzens,Number (#),Total,Quaterly,,,2023-Q1,611,,
Qatar,Unemployed,Total,Citzens,Number (#),Total,Quaterly,,,2023-Q2,610,,
Qatar,Unemployed,Total,Citzens,Number (#),Total,Quaterly,,,2023-Q3,616,,
Qatar,Unemployed,Total,Citzens,Number (#),Total,Quaterly,,,2023-Q4,630,,
Qatar,Unemployed,Total,Citzens,Number (#),Total,Quaterly,,,2024-Q1,634,,
Qatar,Unemployed,Total,Non Citzens,Number (#),Female,Quaterly,,,2016-Q1,1648,,
Qatar,Unemployed,Total,Non Citzens,Number (#),Female,Quaterly,,,2016-Q2,1654,,
Qatar,Unemployed,Total,Non Citzens,Number (#),Female,Quaterly,,,2016-Q3,1688,,
Qatar,Unemployed,Total,Non Citzens,Number (#),Female,Quaterly,,,2016-Q4,1530,,
Qatar,Unemployed,Total,Non Citzens,Number (#),Female,Quaterly,,,2017-Q1,1537,,
Qatar,Unemployed,Total,Non Citzens,Number (#),Female,Quaterly,,,2017-Q2,1483,,
Qatar,Unemployed,Total,Non Citzens,Number (#),Female,Quaterly,,,2017-Q3,1470,,
Qatar,Unemployed,Total,Non Citzens,Number (#),Female,Quaterly,,,2017-Q4,1332,,
Qatar,Unemployed,Total,Non Citzens,Number (#),Female,Quaterly,,,2018-Q1,1355,,
Qatar,Unemployed,Total,Non Citzens,Number (#),Female,Quaterly,,,2018-Q2,1184,,
Qatar,Unemployed,Total,Non Citzens,Number (#),Female,Quaterly,,,2018-Q3,1088,,
Qatar,Unemployed,Total,Non Citzens,Number (#),Female,Quaterly,,,2018-Q4,1068,,
Qatar,Unemployed,Total,Non Citzens,Number (#),Female,Quaterly,,,2019-Q1,1113,,
Qatar,Unemployed,Total,Non Citzens,Number (#),Female,Quaterly,,,2019-Q2,1125,,
Qatar,Unemployed,Total,Non Citzens,Number (#),Female,Quaterly,,,2019-Q3,1113,,
Qatar,Unemployed,Total,Non Citzens,Number (#),Female,Quaterly,,,2019-Q4,1040,,
Qatar,Unemployed,Total,Non Citzens,Number (#),Female,Quaterly,,,2020-Q1,1038,,
Qatar,Unemployed,Total,Non Citzens,Number (#),Female,Quaterly,,,2020-Q2,1287,,
Qatar,Unemployed,Total,Non Citzens,Number (#),Female,Quaterly,,,2020-Q3,1284,,
Qatar,Unemployed,Total,Non Citzens,Number (#),Female,Quaterly,,,2020-Q4,1325,,
Qatar,Unemployed,Total,Non Citzens,Number (#),Female,Quaterly,,,2021-Q1,1358,,
Qatar,Unemployed,Total,Non Citzens,Number (#),Female,Quaterly,,,2021-Q2,1178,,
Qatar,Unemployed,Total,Non Citzens,Number (#),Female,Quaterly,,,2021-Q3,955,,
Qatar,Unemployed,Total,Non Citzens,Number (#),Female,Quaterly,,,2021-Q4,970,,
Qatar,Unemployed,Total,Non Citzens,Number (#),Female,Quaterly,,,2022-Q1,958,,
Qatar,Unemployed,Total,Non Citzens,Number (#),Female,Quaterly,,,2022-Q2,961,,
Qatar,Unemployed,Total,Non Citzens,Number (#),Female,Quaterly,,,2022-Q3,989,,
Qatar,Unemployed,Total,Non Citzens,Number (#),Female,Quaterly,,,2022-Q4,984,,
Qatar,Unemployed,Total,Non Citzens,Number (#),Female,Quaterly,,,2023-Q1,921,,
Qatar,Unemployed,Total,Non Citzens,Number (#),Female,Quaterly,,,2023-Q2,929,,
Qatar,Unemployed,Total,Non Citzens,Number (#),Female,Quaterly,,,2023-Q3,907,,
Qatar,Unemployed,Total,Non Citzens,Number (#),Female,Quaterly,,,2023-Q4,928,,
Qatar,Unemployed,Total,Non Citzens,Number (#),Female,Quaterly,,,2024-Q1,949,,
Qatar,Unemployed,Total,Non Citzens,Number (#),Male,Quaterly,,,2016-Q1,880,,
Qatar,Unemployed,Total,Non Citzens,Number (#),Male,Quaterly,,,2016-Q2,911,,
Qatar,Unemployed,Total,Non Citzens,Number (#),Male,Quaterly,,,2016-Q3,968,,
Qatar,Unemployed,Total,Non Citzens,Number (#),Male,Quaterly,,,2016-Q4,972,,
Qatar,Unemployed,Total,Non Citzens,Number (#),Male,Quaterly,,,2017-Q1,954,,
Qatar,Unemployed,Total,Non Citzens,Number (#),Male,Quaterly,,,2017-Q2,934,,
Qatar,Unemployed,Total,Non Citzens,Number (#),Male,Quaterly,,,2017-Q3,936,,
Qatar,Unemployed,Total,Non Citzens,Number (#),Male,Quaterly,,,2017-Q4,861,,
Qatar,Unemployed,Total,Non Citzens,Number (#),Male,Quaterly,,,2018-Q1,870,,
Qatar,Unemployed,Total,Non Citzens,Number (#),Male,Quaterly,,,2018-Q2,813,,
