COUNTRY,PRODUCT,FLOW,INDICATOR,UNIT,DATA SOURCES,TIME_PERIOD,OBS_VALUE,OBS_COMMENTS,DATA STATUS,DATA CONFIDENTIALITY
Gulf Cooperation Council,Gas oil/diesel oil,Transformation output -Refineries,Production of gas oil/diesel oil,1000 b,Total GCC,2010,363253.51,,,
Gulf Cooperation Council,Gas oil/diesel oil,Transformation output -Refineries,Production of gas oil/diesel oil,1000 b,Total GCC,2011,416496.64999999997,,,
Gulf Cooperation Council,Gas oil/diesel oil,Transformation output -Refineries,Production of gas oil/diesel oil,1000 b,Total GCC,2012,420799.18,,,
Gulf Cooperation Council,Gas oil/diesel oil,Transformation output -Refineries,Production of gas oil/diesel oil,1000 b,Total GCC,2013,398978.02999999997,,,
Gulf Cooperation Council,Gas oil/diesel oil,Transformation output -Refineries,Production of gas oil/diesel oil,1000 b,Total GCC,2014,453535.62,,,
Gulf Cooperation Council,Gas oil/diesel oil,Transformation output -Refineries,Production of gas oil/diesel oil,1000 b,Total GCC,2015,563981.68,,,
Gulf Cooperation Council,Gas oil/diesel oil,Transformation output -Refineries,Production of gas oil/diesel oil,1000 b,Total GCC,2016,613773.6460000001,,,
Gulf Cooperation Council,Gas oil/diesel oil,Transformation output -Refineries,Production of gas oil/diesel oil,1000 b,Total GCC,2017,617828.5,,,
Gulf Cooperation Council,Gas oil/diesel oil,Transformation output -Refineries,Production of gas oil/diesel oil,1000 b,Total GCC,2018,619815.45,,,
Gulf Cooperation Council,Gas oil/diesel oil,Transformation output -Refineries,Production of gas oil/diesel oil,1000 b,Total GCC,2019,605453.5,,,
Gulf Cooperation Council,Gas oil/diesel oil,Transformation output -Refineries,Production of gas oil/diesel oil,1000 b,Total GCC,2020,582213.5234354839,,,
Gulf Cooperation Council,Gas oil/diesel oil,Transformation output -Refineries,Production of gas oil/diesel oil,1000 b,Total GCC,2021,646879.25,,,
Gulf Cooperation Council,Gas oil/diesel oil,Transformation output -Refineries,Production of gas oil/diesel oil,1000 b,Total GCC,2022,683284.6637929628,,,
Gulf Cooperation Council,Gas oil/diesel oil,Transformation output -Refineries,Production of gas oil/diesel oil,1000 b,Total GCC,2023,662971.1707414907,,,
Gulf Cooperation Council,Gas oil/diesel oil,Final energy consumption -Industry -Other industries,Gas oil/diesel oil consumption,1000 b,Total GCC,2010,303936.63572,,,
Gulf Cooperation Council,Gas oil/diesel oil,Final energy consumption -Industry -Other industries,Gas oil/diesel oil consumption,1000 b,Total GCC,2011,319330.5631,,,
Gulf Cooperation Council,Gas oil/diesel oil,Final energy consumption -Industry -Other industries,Gas oil/diesel oil consumption,1000 b,Total GCC,2012,340424.17960000003,,,
Gulf Cooperation Council,Gas oil/diesel oil,Final energy consumption -Industry -Other industries,Gas oil/diesel oil consumption,1000 b,Total GCC,2013,342721.25578,,,
Gulf Cooperation Council,Gas oil/diesel oil,Final energy consumption -Industry -Other industries,Gas oil/diesel oil consumption,1000 b,Total GCC,2014,352054.1496,,,
Gulf Cooperation Council,Gas oil/diesel oil,Final energy consumption -Industry -Other industries,Gas oil/diesel oil consumption,1000 b,Total GCC,2015,359656.08796000003,,,
Gulf Cooperation Council,Gas oil/diesel oil,Final energy consumption -Industry -Other industries,Gas oil/diesel oil consumption,1000 b,Total GCC,2016,334462.29262331995,,,
Gulf Cooperation Council,Gas oil/diesel oil,Final energy consumption -Industry -Other industries,Gas oil/diesel oil consumption,1000 b,Total GCC,2017,292320.8631,,,
Gulf Cooperation Council,Gas oil/diesel oil,Final energy consumption -Industry -Other industries,Gas oil/diesel oil consumption,1000 b,Total GCC,2018,252309.43744,,,
Gulf Cooperation Council,Gas oil/diesel oil,Final energy consumption -Industry -Other industries,Gas oil/diesel oil consumption,1000 b,Total GCC,2019,268034.7187,,,
Gulf Cooperation Council,Gas oil/diesel oil,Final energy consumption -Industry -Other industries,Gas oil/diesel oil consumption,1000 b,Total GCC,2020,248920.3762,,,
Gulf Cooperation Council,Gas oil/diesel oil,Final energy consumption -Industry -Other industries,Gas oil/diesel oil consumption,1000 b,Total GCC,2021,260781.443,,,
Gulf Cooperation Council,Gas oil/diesel oil,Final energy consumption -Industry -Other industries,Gas oil/diesel oil consumption,1000 b,Total GCC,2022,290447.11,,,
Gulf Cooperation Council,Gas oil/diesel oil,Final energy consumption -Industry -Other industries,Gas oil/diesel oil consumption,1000 b,Total GCC,2023,299732.4,,,
Gulf Cooperation Council,Fuel oil,Transformation output -Refineries,Fuel oil production,1000 b,Total GCC,2010,223179.11,,,
Gulf Cooperation Council,Fuel oil,Transformation output -Refineries,Fuel oil production,1000 b,Total GCC,2011,251124.04,,,
Gulf Cooperation Council,Fuel oil,Transformation output -Refineries,Fuel oil production,1000 b,Total GCC,2012,275423.8,,,
Gulf Cooperation Council,Fuel oil,Transformation output -Refineries,Fuel oil production,1000 b,Total GCC,2013,266776.01,,,
Gulf Cooperation Council,Fuel oil,Transformation output -Refineries,Fuel oil production,1000 b,Total GCC,2014,277602.11,,,
Gulf Cooperation Council,Fuel oil,Transformation output -Refineries,Fuel oil production,1000 b,Total GCC,2015,274380.33,,,
Gulf Cooperation Council,Fuel oil,Transformation output -Refineries,Fuel oil production,1000 b,Total GCC,2016,294605.527902758,,,
Gulf Cooperation Council,Fuel oil,Transformation output -Refineries,Fuel oil production,1000 b,Total GCC,2017,260558.4,,,
Gulf Cooperation Council,Fuel oil,Transformation output -Refineries,Fuel oil production,1000 b,Total GCC,2018,245838.05,,,
Gulf Cooperation Council,Fuel oil,Transformation output -Refineries,Fuel oil production,1000 b,Total GCC,2019,245236.1,,,
Gulf Cooperation Council,Fuel oil,Transformation output -Refineries,Fuel oil production,1000 b,Total GCC,2020,181166.75088897848,,,
Gulf Cooperation Council,Fuel oil,Transformation output -Refineries,Fuel oil production,1000 b,Total GCC,2021,218868.14,,,
Gulf Cooperation Council,Fuel oil,Transformation output -Refineries,Fuel oil production,1000 b,Total GCC,2022,245624.55986859958,,,
Gulf Cooperation Council,Fuel oil,Transformation output -Refineries,Fuel oil production,1000 b,Total GCC,2023,262719.9197860394,,,
Gulf Cooperation Council,Fuel oil,Final energy consumption -Industry -Other industries,Fuel oil consumption,1000 b,Total GCC,2010,126381.72619999999,,,
Gulf Cooperation Council,Fuel oil,Final energy consumption -Industry -Other industries,Fuel oil consumption,1000 b,Total GCC,2011,134648.92314,,,
Gulf Cooperation Council,Fuel oil,Final energy consumption -Industry -Other industries,Fuel oil consumption,1000 b,Total GCC,2012,133384.21948,,,
Gulf Cooperation Council,Fuel oil,Final energy consumption -Industry -Other industries,Fuel oil consumption,1000 b,Total GCC,2013,159788.68682,,,
Gulf Cooperation Council,Fuel oil,Final energy consumption -Industry -Other industries,Fuel oil consumption,1000 b,Total GCC,2014,177681.85756,,,
Gulf Cooperation Council,Fuel oil,Final energy consumption -Industry -Other industries,Fuel oil consumption,1000 b,Total GCC,2015,192500.04775999999,,,
Gulf Cooperation Council,Fuel oil,Final energy consumption -Industry -Other industries,Fuel oil consumption,1000 b,Total GCC,2016,219966.20895999999,,,
Gulf Cooperation Council,Fuel oil,Final energy consumption -Industry -Other industries,Fuel oil consumption,1000 b,Total GCC,2017,228946.7672,,,
Gulf Cooperation Council,Fuel oil,Final energy consumption -Industry -Other industries,Fuel oil consumption,1000 b,Total GCC,2018,225946.18648,,,
Gulf Cooperation Council,Fuel oil,Final energy consumption -Industry -Other industries,Fuel oil consumption,1000 b,Total GCC,2019,235552.7409,,,
Gulf Cooperation Council,Fuel oil,Final energy consumption -Industry -Other industries,Fuel oil consumption,1000 b,Total GCC,2020,242093.87278000001,,,
Gulf Cooperation Council,Fuel oil,Final energy consumption -Industry -Other industries,Fuel oil consumption,1000 b,Total GCC,2021,245897.7,,,
Gulf Cooperation Council,Fuel oil,Final energy consumption -Industry -Other industries,Fuel oil consumption,1000 b,Total GCC,2022,259043.1,,,
Gulf Cooperation Council,Fuel oil,Final energy consumption -Industry -Other industries,Fuel oil consumption,1000 b,Total GCC,2023,268346.09999999998,,,
Gulf Cooperation Council,Natural gas,Primary production,Natural gas production,Mm3,Total GCC,2010,374981.10969224124,,,
Gulf Cooperation Council,Natural gas,Primary production,Natural gas production,Mm3,Total GCC,2011,398792.3977591816,,,
Gulf Cooperation Council,Natural gas,Primary production,Natural gas production,Mm3,Total GCC,2012,426073.64402018976,,,
Gulf Cooperation Council,Natural gas,Primary production,Natural gas production,Mm3,Total GCC,2013,445980.14735063596,,,
Gulf Cooperation Council,Natural gas,Primary production,Natural gas production,Mm3,Total GCC,2014,456060.1909164512,,,
Gulf Cooperation Council,Natural gas,Primary production,Natural gas production,Mm3,Total GCC,2015,466792.6728148578,,,
Gulf Cooperation Council,Natural gas,Primary production,Natural gas production,Mm3,Total GCC,2016,471562.4147039502,,,
Gulf Cooperation Council,Natural gas,Primary production,Natural gas production,Mm3,Total GCC,2017,475274.23019436526,,,
Gulf Cooperation Council,Natural gas,Primary production,Natural gas production,Mm3,Total GCC,2018,490207.2672611708,,,
Gulf Cooperation Council,Natural gas,Primary production,Natural gas production,Mm3,Total GCC,2019,515235.2053486761,,,
Gulf Cooperation Council,Natural gas,Primary production,Natural gas production,Mm3,Total GCC,2020,544808.5797,,,
Gulf Cooperation Council,Natural gas,Primary production,Natural gas production,Mm3,Total GCC,2021,554998.8886274594,,,
Gulf Cooperation Council,Natural gas,Primary production,Natural gas production,Mm3,Total GCC,2022,539873.7979993445,,,
Gulf Cooperation Council,Natural gas,Primary production,Natural gas production,Mm3,Total GCC,2023,546668.3383652032,,,
Gulf Cooperation Council,Natural gas,Reserve,Natural gas reserves,bm3,Total GCC,2010,41971.726919736655,,,
Gulf Cooperation Council,Natural gas,Reserve,Natural gas reserves,bm3,Total GCC,2011,42001.44021973666,,,
Gulf Cooperation Council,Natural gas,Reserve,Natural gas reserves,bm3,Total GCC,2012,42366.62621973666,,,
Gulf Cooperation Council,Natural gas,Reserve,Natural gas reserves,bm3,Total GCC,2013,42045.47021973666,,,
Gulf Cooperation Council,Natural gas,Reserve,Natural gas reserves,bm3,Total GCC,2014,42050.082470657086,,,
Gulf Cooperation Council,Natural gas,Reserve,Natural gas reserves,bm3,Total GCC,2015,41881.82164029741,,,
Gulf Cooperation Council,Natural gas,Reserve,Natural gas reserves,bm3,Total GCC,2016,41624.44792775139,,,
Gulf Cooperation Council,Natural gas,Reserve,Natural gas reserves,bm3,Total GCC,2017,41434.43021973666,,,
Gulf Cooperation Council,Natural gas,Reserve,Natural gas reserves,bm3,Total GCC,2018,41770.84031973666,,,
Gulf Cooperation Council,Natural gas,Reserve,Natural gas reserves,bm3,Total GCC,2019,41562.10891973665,,,
Gulf Cooperation Council,Natural gas,Reserve,Natural gas reserves,bm3,Total GCC,2020,43223.884699999995,,,
Gulf Cooperation Council,Natural gas,Reserve,Natural gas reserves,bm3,Total GCC,2021,43748.37100000001,,,
Gulf Cooperation Council,Natural gas,Reserve,Natural gas reserves,bm3,Total GCC,2022,44086.2,,,
Gulf Cooperation Council,Natural gas,Reserve,Natural gas reserves,bm3,Total GCC,2023,44194.9,,,
Gulf Cooperation Council,Natural gas -Marketed Natural gas,Primary production,Production of marketed natural gas,Mm3,Total GCC,2010,320311.8899140167,,,
Gulf Cooperation Council,Natural gas -Marketed Natural gas,Primary production,Production of marketed natural gas,Mm3,Total GCC,2011,339401.7439859564,,,
Gulf Cooperation Council,Natural gas -Marketed Natural gas,Primary production,Production of marketed natural gas,Mm3,Total GCC,2012,363418.1771828685,,,
Gulf Cooperation Council,Natural gas -Marketed Natural gas,Primary production,Production of marketed natural gas,Mm3,Total GCC,2013,378222.0331617868,,,
Gulf Cooperation Council,Natural gas -Marketed Natural gas,Primary production,Production of marketed natural gas,Mm3,Total GCC,2014,381501.74973783095,,,
Gulf Cooperation Council,Natural gas -Marketed Natural gas,Primary production,Production of marketed natural gas,Mm3,Total GCC,2015,394262.95,,,
Gulf Cooperation Council,Natural gas -Marketed Natural gas,Primary production,Production of marketed natural gas,Mm3,Total GCC,2016,399344.8945,,,
Gulf Cooperation Council,Natural gas -Marketed Natural gas,Primary production,Production of marketed natural gas,Mm3,Total GCC,2017,393449.6909365592,,,
Gulf Cooperation Council,Natural gas -Marketed Natural gas,Primary production,Production of marketed natural gas,Mm3,Total GCC,2018,399948.6778451083,,,
Gulf Cooperation Council,Natural gas -Marketed Natural gas,Primary production,Production of marketed natural gas,Mm3,Total GCC,2019,415659.9958,,,
Gulf Cooperation Council,Natural gas -Marketed Natural gas,Primary production,Production of marketed natural gas,Mm3,Total GCC,2020,445051.092236,,,
Gulf Cooperation Council,Natural gas -Marketed Natural gas,Primary production,Production of marketed natural gas,Mm3,Total GCC,2021,449657.92899682216,,,
Gulf Cooperation Council,Natural gas -Marketed Natural gas,Primary production,Production of marketed natural gas,Mm3,Total GCC,2022,457716.7546119489,,,
Gulf Cooperation Council,Natural gas -Marketed Natural gas,Primary production,Production of marketed natural gas,Mm3,Total GCC,2023,464153.0308339832,,,
Gulf Cooperation Council,Electrical Energy,Transformation output -Public thermal power stations,Electricity production,GWH,Total GCC,2010,446462.8,,,
Gulf Cooperation Council,Electrical Energy,Transformation output -Public thermal power stations,Electricity production,GWH,Total GCC,2011,466488.8,,,
Gulf Cooperation Council,Electrical Energy,Transformation output -Public thermal power stations,Electricity production,GWH,Total GCC,2012,505933.2,,,
Gulf Cooperation Council,Electrical Energy,Transformation output -Public thermal power stations,Electricity production,GWH,Total GCC,2013,523949.12398325815,,,
Gulf Cooperation Council,Electrical Energy,Transformation output -Public thermal power stations,Electricity production,GWH,Total GCC,2014,569679.8225342126,,,
Gulf Cooperation Council,Electrical Energy,Transformation output -Public thermal power stations,Electricity production,GWH,Total GCC,2015,617257.3518273768,,,
Gulf Cooperation Council,Electrical Energy,Transformation output -Public thermal power stations,Electricity production,GWH,Total GCC,2016,630079.0601781264,,,
Gulf Cooperation Council,Electrical Energy,Transformation output -Public thermal power stations,Electricity production,GWH,Total GCC,2017,660928.4705880155,,,
Gulf Cooperation Council,Electrical Energy,Transformation output -Public thermal power stations,Electricity production,GWH,Total GCC,2018,647940.387210461,,,
Gulf Cooperation Council,Electrical Energy,Transformation output -Public thermal power stations,Electricity production,GWH,Total GCC,2019,654712.0218564408,,,
Gulf Cooperation Council,Electrical Energy,Transformation output -Public thermal power stations,Electricity production,GWH,Total GCC,2020,655612.5186205,,,
Gulf Cooperation Council,Electrical Energy,Transformation output -Public thermal power stations,Electricity production,GWH,Total GCC,2021,690348.948,,,
Gulf Cooperation Council,Electrical Energy,Transformation output -Public thermal power stations,Electricity production,GWH,Total GCC,2022,716369.9730000001,,,
Gulf Cooperation Council,Electrical Energy,Transformation output -Public thermal power stations,Electricity production,GWH,Total GCC,2023,755921.5622525201,,,
Gulf Cooperation Council,Electrical Energy,Final energy consumption,Electricity consumption,GWH,Total GCC,2010,404927.526,,,
Gulf Cooperation Council,Electrical Energy,Final energy consumption,Electricity consumption,GWH,Total GCC,2011,424108.43,,,
Gulf Cooperation Council,Electrical Energy,Final energy consumption,Electricity consumption,GWH,Total GCC,2012,465348.63,,,
